taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Embarrassment_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Love_f1,Nervousness_f1,Nostalgia_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
go_emotions,3,0.47150735294117646,0.1675635329288771,0.3360127179216554,0.6199911210977498,0.11627906976744186,0.0,,0.05309734513274336,0.06557377049180328,0.23809523809523808,0.03076923076923077,0.02865975548656764,-0.003606650815831197,0.3383988821331646,0.1430021851013593,0.4608879492600423,0.4975609756097561,0.12,0.275,0.7647216993815542,0.0,0.3,0.0,0.05194805194805195,0.28378378378378377,0.05128205128205128,0.25,0.1271186440677966,0.15625,0.29041095890410956,0.16,0.08571428571428572,0.0,0.05263157894736842,0.17592592592592593,0.0,0.1782178217821782,0.07407407407407407,,
go_emotions,4,0.4914981617647059,0.18730081458954215,0.3554754832762976,0.6199911210977498,0.1111111111111111,0.0,,0.10638297872340426,0.15873015873015872,0.2719449225473322,0.029850746268656716,0.030825654247060255,0.0010453510931003128,0.3548010238212819,0.16145202463125274,0.46462513199577615,0.5408163265306123,0.17204301075268819,0.2884012539184953,0.7755426151402859,0.0,0.3686635944700461,0.0,0.08163265306122448,0.2916666666666667,0.05,0.25925925925925924,0.16877637130801687,0.1016949152542373,0.28418230563002683,0.17391304347826086,0.03389830508474576,0.0,0.14285714285714285,0.21296296296296297,0.0,0.20192307692307693,0.14084507042253522,,
go_emotions,5,0.5018382352941176,0.18828457119429026,0.3662831921648616,0.6199911210977498,0.07407407407407407,0.0,,0.125,0.14285714285714285,0.2836624775583483,0.0,0.0315959722693619,-0.0001807796756902652,0.3663977345769214,0.1618008542282843,0.48938321536905965,0.54,0.2268041237113402,0.2781456953642384,0.7811430076376087,0.0,0.4205607476635514,0.0,0.10457516339869281,0.2753623188405797,0.10526315789473684,0.2773722627737226,0.18565400843881857,0.1391941391941392,0.30945558739255014,0.17475728155339806,0.03076923076923077,0.0,0.029411764705882353,0.2,0.0,0.18461538461538463,0.0821917808219178,,
go_emotions,6,0.5307904411764706,0.2274187013898211,0.40194517618267234,0.6199911210977498,0.14634146341463414,0.14285714285714285,,0.23404255319148937,0.16129032258064516,0.34470377019748655,0.029850746268656716,0.03086188016161706,-0.0008663434877223148,0.40246284860245773,0.20281610763694094,0.5170630816959669,0.5561497326203209,0.23809523809523808,0.2996742671009772,0.7977998952331063,0.09090909090909091,0.3886255924170616,0.0,0.18666666666666668,0.275,0.12121212121212122,0.3076923076923077,0.2564102564102564,0.17777777777777778,0.33613445378151263,0.21052631578947367,0.08695652173913043,0.0,0.07792207792207792,0.26976744186046514,0.0,0.25471698113207547,0.08695652173913043,,
go_emotions,7,0.5326286764705882,0.24183400510915404,0.4050465119743909,0.6199911210977498,0.14457831325301204,0.125,,0.19148936170212766,0.26229508196721313,0.35094339622641507,0.10344827586206896,0.03182034169662142,0.0038239408665804637,0.4027627119013849,0.21691600480489018,0.5077399380804953,0.5714285714285714,0.21359223300970873,0.3223684210526316,0.7911857292759706,0.08695652173913043,0.4017857142857143,0.0,0.2054794520547945,0.2641509433962264,0.10810810810810811,0.3146067415730337,0.29365079365079366,0.21645021645021645,0.3411764705882353,0.31007751937984496,0.05970149253731343,0.0,0.07894736842105263,0.25806451612903225,0.14285714285714285,0.24043715846994534,0.10666666666666667,,
go_emotions,8,0.5342371323529411,0.24204098580625444,0.40746412326202136,0.6199911210977498,0.1411764705882353,0.15384615384615385,,0.26,0.15873015873015872,0.3504761904761905,0.03278688524590164,0.030927615584972454,-0.00021210541023990894,0.4075897766754699,0.2178509816361332,0.49635036496350365,0.5773195876288659,0.1797752808988764,0.31875,0.7991598844841166,0.07692307692307693,0.4,0.0,0.16666666666666666,0.3018867924528302,0.16216216216216217,0.31297709923664124,0.27848101265822783,0.17937219730941703,0.3567567567567568,0.26356589147286824,0.08695652173913043,0.0,0.12987012987012986,0.27927927927927926,0.16666666666666666,0.26804123711340205,0.12121212121212122,,
go_emotions,9,0.5471047794117647,0.25235714590132285,0.42210998571666775,0.6199911210977498,0.15555555555555556,0.18181818181818182,,0.15217391304347827,0.13793103448275862,0.3743119266055046,0.14705882352941177,0.03216839286423323,-0.0017171226097498042,0.4231005927324381,0.22750729715133358,0.5280665280665281,0.5913978494623656,0.23404255319148937,0.3128834355828221,0.8043875685557587,0.16666666666666666,0.4205607476635514,0.06666666666666667,0.18840579710144928,0.3170731707317073,0.10256410256410256,0.34782608695652173,0.28448275862068967,0.2222222222222222,0.3516483516483517,0.26666666666666666,0.11940298507462686,0.0,0.07692307692307693,0.2549019607843137,0.0,0.3235294117647059,0.1891891891891892,,
go_emotions,10,0.5604319852941176,0.27008954947188957,0.4396028024599448,0.6199911210977498,0.17582417582417584,0.2,,0.3111111111111111,0.10714285714285714,0.42391304347826086,0.06349206349206349,0.02915518683276669,-0.00390083511589538,0.44178032536912865,0.24816979951008977,0.522466039707419,0.6082474226804123,0.23255813953488372,0.3464052287581699,0.8080543933054394,0.17391304347826086,0.4339622641509434,0.0,0.2158273381294964,0.345679012345679,0.10256410256410256,0.3412698412698413,0.3046875,0.29914529914529914,0.3804347826086957,0.28125,0.17142857142857143,0.0,0.1282051282051282,0.2616822429906542,0.0,0.3314285714285714,0.2619047619047619,,
go_emotions,11,0.5625,0.28202602355756556,0.43903768953863065,0.6199911210977498,0.25882352941176473,0.5,,0.25,0.1935483870967742,0.3804347826086957,0.1016949152542373,0.03260322142156833,0.0005732964013782069,0.43871590738818544,0.2578288533299838,0.5300207039337475,0.6435643564356436,0.20930232558139536,0.3223684210526316,0.8096348096348096,0.18181818181818182,0.4657534246575342,0.07142857142857142,0.14084507042253522,0.36129032258064514,0.17142857142857143,0.3442622950819672,0.31759656652360513,0.2311111111111111,0.4022038567493113,0.22413793103448276,0.09375,0.0,0.1643835616438356,0.29596412556053814,0.0,0.32160804020100503,0.1917808219178082,,
go_emotions,12,0.5606617647058824,0.267878242125883,0.4376283476728272,0.6199911210977498,0.17721518987341772,0.2857142857142857,,0.2247191011235955,0.18461538461538463,0.41304347826086957,0.034482758620689655,0.03175901354421204,-0.0022473047193610654,0.438889334319894,0.24386411222476453,0.5212876427829699,0.6595744680851063,0.2727272727272727,0.30128205128205127,0.8093506493506494,0.0,0.39090909090909093,0.0,0.18181818181818182,0.3401360544217687,0.25,0.3333333333333333,0.35,0.2943722943722944,0.3770491803278688,0.23622047244094488,0.15151515151515152,0.0,0.1095890410958904,0.29523809523809524,0.0,0.32075471698113206,0.2535211267605634,,
