layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
22,go_emotions,0.06735681506873291,0.018088240828071048,-0.002156837693491712,0.05632903142705832,0.057190368546026,0.9999935035860679
23,ekman_basic_emotions,0.03565906764259115,0.012010956750327715,0.002411316775773365,0.029875044034466846,,0.9999933966095559
23,plutchik_wheel,0.08443457102790063,0.020558574509918534,0.002852909433042047,0.080107399543277,,0.9999933966095559
23,go_emotions,0.06523317203401108,0.01862708430461699,0.0010284063847948914,0.05494089181707476,0.05441795706232029,0.9999933966095559
24,ekman_basic_emotions,0.048746613258595355,0.012698651071234907,0.000898923283953793,0.0411719069230998,,0.9999938355716729
24,plutchik_wheel,0.08309380163224356,0.020311573903989133,-0.004262148567980561,0.07810387720360215,,0.9999938355716729
24,go_emotions,0.06958400352017052,0.017513335491400262,-0.005633639975262457,0.05798621414898639,0.058222460592272006,0.9999938355716729
25,ekman_basic_emotions,0.062347393298271665,0.012760461602693398,-0.0014371383584507863,0.05552565957280328,,0.999996139995788
25,plutchik_wheel,0.08208656446089646,0.022417306993936945,0.0008501485944454907,0.07813195919413295,,0.999996139995788
25,go_emotions,0.06120307275444612,0.01784388008745473,-0.0006970215428584303,0.05231121974392008,0.05199621146785999,0.999996139995788
26,ekman_basic_emotions,0.05505515710265239,0.014104541667158677,-0.0004447304105485003,0.049764894423273046,,0.9999971151942981
26,plutchik_wheel,0.06999985526199283,0.02921391941369379,0.004189735385389577,0.06726211266825036,,0.9999971151942981
26,go_emotions,0.048023768263769966,0.021677542886371585,-0.0019206669419213713,0.04133213330737686,0.04232874434024385,0.9999971151942981
27,ekman_basic_emotions,0.053048077321276164,0.0139473167128165,-0.0004362511991189373,0.046292991438814254,,0.9999962570768953
27,plutchik_wheel,0.08565540203908246,0.024538479271750856,-0.003320409992870142,0.08069865345737054,,0.9999962570768953
27,go_emotions,0.06546145806780525,0.020754787163002848,-0.0025686410854399216,0.05424629705038421,0.056360139148122886,0.9999962570768953
28,ekman_basic_emotions,0.036673559509597206,0.014782261220645257,-0.0004701234270614436,0.03133128980932602,,0.9999976029152552
28,plutchik_wheel,0.07015630054951771,0.028004823635859388,0.004703951825481763,0.0665858419147051,,0.9999976029152552
28,go_emotions,0.05388487242939088,0.020605886817562365,0.006938926947844476,0.045392764046676755,0.048119946159013036,0.9999976029152552
29,ekman_basic_emotions,0.08194620336978012,0.016006393533662386,0.002702306563918973,0.07419691694928587,,0.999997517591364
29,plutchik_wheel,0.09691547703586581,0.023169573657329124,0.003261318946938483,0.09313906268430924,,0.999997517591364
29,go_emotions,0.08693238212840643,0.01531748590248915,-0.0033912793111076805,0.0751213584298114,0.07332548698311368,0.999997517591364
30,ekman_basic_emotions,0.0868737513328538,0.016996851295228124,0.0036790513088097955,0.07811687043825861,,0.9999989261413333
30,plutchik_wheel,0.11205502903291902,0.021374250847123872,0.004216506772419971,0.10789356330149015,,0.9999989261413333
