layer,taxonomy,mean_corr,std_corr,shuffle_corr,lexical_partial,complex_partial,noise_ceiling
28,plutchik_wheel,0.07969442760057062,0.017841245872187893,0.0021865771581816157,0.07804485635878051,,0.9999921833245989
28,go_emotions,0.10295998489319354,0.01326732889954589,0.0009758268556796843,0.09114198201570131,0.07324220623398835,0.9999921833245989
29,ekman_basic_emotions,0.081265891602004,0.0214845076146159,-0.0011493906745991516,0.07960448743335051,,0.9999946125914314
29,plutchik_wheel,0.07435085975041127,0.01596535880482158,0.003063624071440466,0.0732767475779892,,0.9999946125914314
29,go_emotions,0.09295346153975097,0.014192787509822165,-7.466497792832944e-05,0.08322974373361375,0.0681158627168383,0.9999946125914314
30,ekman_basic_emotions,0.07421230090105127,0.02105405239897921,-0.0010573446071790898,0.07285921183325628,,0.9999944454657513
30,plutchik_wheel,0.07655378679930763,0.021668964811549882,0.00024125555633309044,0.07532689504262519,,0.9999944454657513
30,go_emotions,0.10364394411665215,0.01403034098872593,0.0007459584989666028,0.09249030955006038,0.07766069879037414,0.9999944454657513
31,ekman_basic_emotions,0.05666157221983039,0.019514055297314748,0.00029413001312037586,0.055866806976623516,,0.9999964308404324
31,plutchik_wheel,0.05861470453722,0.01770255271538964,0.002143836009643905,0.05800071004290992,,0.9999964308404324
31,go_emotions,0.07022019998296077,0.013181351017023873,-0.0006922581461534889,0.06452739467184448,0.05400075662596567,0.9999964308404324
