taxonomy,layer,accuracy,macro_f1,mcc,imbalance_entropy,Anger_f1,Disgust_f1,Enjoyment_f1,Fear_f1,Neutral_f1,Sadness_f1,Surprise_f1,control_macro_f1,control_mcc,normalized_mcc,normalized_macro_f1,Admiration_f1,Amusement_f1,Annoyance_f1,Approval_f1,Caring_f1,Confusion_f1,Curiosity_f1,Desire_f1,Disappointment_f1,Disapproval_f1,Excitement_f1,Gratitude_f1,Grief_f1,Joy_f1,Nervousness_f1,Optimism_f1,Pride_f1,Realization_f1,Relief_f1,Remorse_f1,Anticipation_f1,Trust_f1
ekman_basic_emotions,17,0.6945163567898329,0.26417712308068797,0.4161571760910226,0.42758371073449114,0.0,0.0,0.6447761194029851,0.11180124223602485,0.7630744849445324,0.3295880149812734,0.0,0.14042287133744855,-0.001439457039683252,0.41699638474915623,0.14397108487029353,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,18,0.6886326194398682,0.2585715751901371,0.4003855178229413,0.42758371073449114,0.0,0.0,0.6252545824847251,0.11464968152866242,0.7651322233104799,0.3049645390070922,0.0,0.15076828210213775,-0.011741500155404462,0.40734418615332346,0.12694214172175441,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,19,0.6879265709578725,0.2658340506163838,0.40105211318520284,0.42758371073449114,0.0,0.0,0.625,0.13253012048192772,0.7627285236878317,0.34057971014492755,0.0,0.1370225449357624,-0.00218072964307115,0.402355414448935,0.1492640449929634,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,20,0.6827488820899035,0.25622257511650115,0.39213818293811875,0.42758371073449114,0.0,0.0,0.626955074875208,0.07228915662650602,0.7545454545454545,0.33976833976833976,0.0,0.1461898286403087,-0.001254772364960611,0.3928999552969785,0.12887261146229437,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,21,0.6989879971758061,0.2718701239718461,0.4215514214178891,0.42758371073449114,0.0,0.0,0.6441471571906354,0.15384615384615385,0.7680189050807404,0.33707865168539325,0.0,0.1413010951312312,0.00032180147327207147,0.42136521589187664,0.15205449558663314,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,22,0.7008707931277948,0.2689418946903734,0.42399641598864957,0.42758371073449114,0.0,0.0,0.6456163923412832,0.12658227848101267,0.7707719505008839,0.33962264150943394,0.0,0.1372723015142939,0.0012918675806122778,0.42325133308369906,0.15262010644516363,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,23,0.7140503647917157,0.27787785528892556,0.4471751448276563,0.42758371073449114,0.0,0.0,0.6548257372654156,0.1388888888888889,0.7836142689141513,0.367816091954023,0.0,0.14120228686011416,-0.00434464622298962,0.44956658329256155,0.159147569139543,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,24,0.7159331607437044,0.2855177113252649,0.4527157935244904,0.42758371073449114,0.0,0.0,0.6664409075516424,0.2085889570552147,0.781586679725759,0.3420074349442379,0.0,0.14336260592016464,0.007023151000402264,0.4488449483722744,0.16594548216961438,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,25,0.7300541303836197,0.2978429270228119,0.4780921150717833,0.42758371073449114,0.0,0.0,0.6775067750677507,0.1910828025477707,0.7936694021101993,0.4226415094339623,0.0,0.14028715642197787,0.00015691512968671155,0.4780102069757158,0.18326557731196122,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,26,0.726994586961638,0.29872640886937407,0.4697760006699947,0.42758371073449114,0.0,0.0,0.6714431934493347,0.25149700598802394,0.7921446626482598,0.376,0.0,0.13691588947157643,0.00159801004981673,0.4689273412240879,0.18747943268093428,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,27,0.7196987526476818,0.30468292289985727,0.4574352542408896,0.42758371073449114,0.0,0.0,0.6617150573936529,0.27906976744186046,0.7836623021301544,0.4083333333333333,0.0,0.15366216124927756,0.018106077095827327,0.44743038621284786,0.17844028086171965,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,28,0.7378206636855731,0.30226056070341795,0.48928970413662093,0.42758371073449114,0.0,0.0,0.6876907426246185,0.22929936305732485,0.7988338192419825,0.4,0.0,0.14516158830110662,0.011244037085111897,0.483481956095833,0.18377622045562403,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,29,0.7364085667215815,0.30887067248841305,0.48796521948056004,0.42758371073449114,0.0,0.0,0.6850977747808497,0.26993865030674846,0.796801872074883,0.41025641025641024,0.0,0.14693366866440027,-0.001520312682755486,0.48874249075601767,0.18982932261606994,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,30,0.7380560131795717,0.3139746374383671,0.4912125752346154,0.42758371073449114,0.0,0.0,0.6878164022949713,0.3096774193548387,0.797036459348801,0.40329218106995884,0.0,0.17745385312935558,0.000823842690728592,0.4907930688262996,0.1659734044447249,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,31,0.7542951282654742,0.3194234379215092,0.5251866465906496,0.42758371073449114,0.0,0.0,0.7114093959731543,0.2822085889570552,0.8108108108108109,0.4315352697095436,0.0,0.1464287341081474,-0.007852965463067114,0.5288862863134078,0.20267165815687166,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,32,0.7467639444575194,0.32203676855293784,0.5058324663646757,0.42758371073449114,0.0,0.0,0.6963617817069024,0.34210526315789475,0.8042677012609117,0.411522633744856,0.0,0.1488871219779894,0.009834462558323995,0.5009243253283471,0.20343911018870828,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,33,0.7524123323134855,0.32763963174087046,0.5176050064744959,0.42758371073449114,0.0,0.0,0.7025553662691653,0.33540372670807456,0.8092373374733165,0.4462809917355372,0.0,0.14088580838163106,-0.004705116817467999,0.5198641019630198,0.21737951157277377,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,34,0.7432337020475406,0.31967376386886776,0.5015325006873084,0.42758371073449114,0.0,0.0,0.6910817226178365,0.32098765432098764,0.8028827425009739,0.42276422764227645,0.0,0.13935456167935747,-0.004242802851939291,0.5036384648243447,0.20951624694759663,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,35,0.749823487879501,0.33147588218708346,0.5129995062017874,0.42758371073449114,0.0,0.0,0.6971975393028025,0.37735849056603776,0.8075281334885526,0.43824701195219123,0.0,0.14076486844816938,0.00968012533982907,0.5082392000207738,0.22195439494481384,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,36,0.7599435161214403,0.3415622058015884,0.5333087510197903,0.42758371073449114,0.0,0.0,0.7118990794408455,0.37735849056603776,0.8136778706042355,0.488,0.0,0.13778612821877312,0.003411236668876176,0.5317113074601784,0.23634052321825813,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,37,0.752176982819487,0.3265135623607899,0.5190176431911329,0.42758371073449114,0.0,0.0,0.7038043478260869,0.32098765432098764,0.809190031152648,0.45161290322580644,0.0,0.1502275106674341,-0.0008758436817405873,0.519438539909641,0.20745088115504373,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,38,0.7571193221934572,0.32801119387520955,0.5263871710300828,0.42758371073449114,0.0,0.0,0.7079343365253078,0.34615384615384615,0.814570819608603,0.4274193548387097,0.0,0.14083402666723097,-0.005401291562744707,0.5289315490795149,0.21785914831089548,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,39,0.748176041421511,0.3249824037490944,0.5141045719645319,0.42758371073449114,0.0,0.0,0.6998644986449865,0.30057803468208094,0.8061803246626247,0.46825396825396826,0.0,0.1686908498607456,0.015523677522389485,0.5064427483510975,0.18800653627133546,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,40,0.761826312073429,0.34005618884584793,0.5336026998371193,0.42758371073449114,0.0,0.0,0.7073422957600828,0.39215686274509803,0.8187427689934439,0.46215139442231074,0.0,0.15089508093839687,0.01272116209266281,0.5275931355406452,0.22277707225687063,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,41,0.7538244292774771,0.32901016079930256,0.5146031133018008,0.42758371073449114,0.0,0.0,0.6979492526937783,0.358974358974359,0.8121049607354913,0.4340425531914894,0.0,0.1468982170375267,-0.003816345640969308,0.5164485129117343,0.2134703588701639,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,42,0.7573546716874558,0.3277786148241722,0.5300785028430985,0.42758371073449114,0.0,0.0,0.7133198106828939,0.32298136645962733,0.8128049970720281,0.44534412955465585,0.0,0.14059331669644667,-0.0013540462967098418,0.5307139378975859,0.2178075895432725,,,,,,,,,,,,,,,,,,,,,,
ekman_basic_emotions,43,0.7427630030595435,0.3218006874952356,0.5020835214275741,0.42758371073449114,0.0,0.0,0.6941813261163735,0.3018867924528302,0.7998437805116189,0.4566929133858268,0.0,0.13989049747268717,-0.005233760948727628,0.5046759292062591,0.21149654722803374,,,,,,,,,,,,,,,,,,,,,,
